news,prom,userID,user_express,category
93.89140271493213,0.6787330316742082,34111664,5.429864253393665,0
86.95652173913044,2.1739130434782608,191087923,10.869565217391305,0
53.84615384615385,23.076923076923077,19568420,23.076923076923077,0
75.0,0.0,3058729218,25.0,0
86.66666666666667,0.0,27459820,13.333333333333334,0
77.27272727272727,9.090909090909092,85650610,13.636363636363635,0
100.0,0.0,292367611,0.0,0
80.0,12.0,633162746,8.0,0
100.0,0.0,619303188,0.0,0
33.33333333333333,66.66666666666666,2255962461,0.0,1
0.0,54.54545454545454,2868303467,45.45454545454545,1
33.33333333333333,23.809523809523807,2866373863,42.857142857142854,2
20.0,20.0,30299378,60.0,2
28.57142857142857,28.57142857142857,334219166,42.857142857142854,2
86.66666666666667,0.0,319686131,13.333333333333334,0
50.0,0.0,66240365,50.0,0
83.33333333333334,16.666666666666664,178208729,0.0,0
91.66666666666666,0.0,2749223617,8.333333333333332,0
60.0,0.0,22395111,40.0,0
92.5925925925926,0.0,175131081,7.4074074074074066,0
82.66666666666667,14.666666666666666,15079397,2.666666666666667,0
96.875,3.125,212735740,0.0,0
100.0,0.0,15641893,0.0,0
0.0,40.0,69221928,60.0,2
33.33333333333333,0.0,219621544,66.66666666666666,2
0.0,33.33333333333333,339817057,66.66666666666666,2
0.0,84.61538461538461,329153422,15.384615384615385,1
57.14285714285714,0.0,612981962,42.857142857142854,0
88.03418803418803,4.700854700854701,848430961,7.264957264957266,0
100.0,0.0,104044363,0.0,0
57.14285714285714,23.809523809523807,15501305,19.047619047619047,0
40.74074074074074,40.74074074074074,3096702665,18.51851851851852,0
70.32967032967034,3.296703296703297,118788479,26.373626373626376,0
75.0,0.0,763009339,25.0,0
50.0,25.0,349274140,25.0,0
87.5,0.0,416095845,12.5,0
93.33333333333333,0.0,3251673165,6.666666666666667,0
50.0,0.0,456970228,50.0,0
89.47368421052632,0.0,24029533,10.526315789473683,0
84.61538461538461,3.8461538461538463,3302035510,11.538461538461538,0
2.564102564102564,89.74358974358975,1330608092,7.6923076923076925,1
50.0,0.0,2491839493,50.0,0
0.0,100.0,21174071,0.0,1
0.0,0.0,256232083,100.0,2
72.22222222222221,27.77777777777778,939474312,0.0,0
0.0,100.0,54585605,0.0,1
78.66666666666666,4.0,205212092,17.333333333333336,0
16.666666666666664,0.0,377919420,83.33333333333334,2
73.68421052631578,15.789473684210526,553874473,10.526315789473683,0
22.727272727272727,40.909090909090914,141989041,36.36363636363637,1
0.0,100.0,598779793,0.0,1
0.0,28.57142857142857,21569394,71.42857142857143,2
50.0,0.0,152580773,50.0,0
84.61538461538461,15.384615384615385,513900489,0.0,0
29.87012987012987,58.50059031877214,3119313208,11.629279811097993,1
0.0,33.33333333333333,16920865,66.66666666666666,2
0.0,0.0,500431822,100.0,2
44.95412844036697,26.605504587155966,149296998,28.440366972477065,0
0.0,100.0,14997071,0.0,1
0.0,40.0,193533687,60.0,2
0.0,50.0,388053408,50.0,1
75.40983606557377,9.836065573770492,125322205,14.754098360655737,0
0.0,100.0,16870853,0.0,1
0.0,100.0,207413706,0.0,1
79.67032967032966,4.945054945054945,375622960,15.384615384615385,0
81.81818181818183,9.090909090909092,2941143199,9.090909090909092,0
0.0,100.0,214963865,0.0,1
0.0,40.0,1302886736,60.0,2
100.0,0.0,362285773,0.0,0
0.0,21.428571428571427,619076653,78.57142857142857,2
0.0,0.0,90740310,100.0,2
20.0,10.0,339469576,70.0,2
50.0,0.0,290302773,50.0,0
66.66666666666666,0.0,3236330351,33.33333333333333,0
0.0,0.0,1398216566,100.0,2
80.0,20.0,726442202,0.0,0
85.71428571428571,14.285714285714285,3347020744,0.0,0
50.0,0.0,263379552,50.0,0
25.0,25.0,19804519,50.0,2
45.16129032258064,32.25806451612903,535965453,22.58064516129032,0
0.0,0.0,38374327,100.0,2
100.0,0.0,46710093,0.0,0
34.48275862068966,10.344827586206897,618840573,55.172413793103445,2
86.66666666666667,0.0,148572648,13.333333333333334,0
70.0,20.0,1548066600,10.0,0
92.79379157427938,2.4390243902439024,114780476,4.767184035476718,0
73.68421052631578,0.0,16117183,26.31578947368421,0
0.0,0.0,14253469,100.0,2
100.0,0.0,17589536,0.0,0
40.0,45.0,110072438,15.0,1
50.0,16.666666666666664,904220588,33.33333333333333,0
0.0,0.0,287357620,100.0,2
73.33333333333333,13.333333333333334,391053025,13.333333333333334,0
48.275862068965516,0.0,16411289,51.724137931034484,2
0.0,0.0,89710140,100.0,2
0.0,100.0,1882111657,0.0,1
0.0,66.66666666666666,2924264285,33.33333333333333,1
33.33333333333333,0.0,183514411,66.66666666666666,2
50.0,0.0,144289787,50.0,0
80.0,0.0,14335586,20.0,0
62.96296296296296,7.4074074074074066,90733366,29.629629629629626,0
0.0,78.57142857142857,1964952294,21.428571428571427,1
0.0,40.0,466834322,60.0,2
0.0,0.0,26488554,100.0,2
20.0,60.0,20433493,20.0,1
50.0,16.666666666666664,1546892850,33.33333333333333,0
95.23809523809523,0.0,1042580473,4.761904761904762,0
74.19354838709677,12.903225806451612,3380634239,12.903225806451612,0
3.225806451612903,77.41935483870968,3242470741,19.35483870967742,1
17.5,50.0,2577102728,32.5,1
16.666666666666664,66.66666666666666,167148340,16.666666666666664,1
100.0,0.0,2503109077,0.0,0
6.666666666666667,80.0,196936392,13.333333333333334,1
35.294117647058826,47.05882352941176,361403072,17.647058823529413,1
92.85714285714286,2.857142857142857,3401810837,4.285714285714286,0
0.0,0.0,24203000,100.0,2
80.15873015873017,7.142857142857142,376647652,12.698412698412698,0
100.0,0.0,61201225,0.0,0
0.0,0.0,2805877722,100.0,2
76.92307692307693,6.41025641025641,143142203,16.666666666666664,0
0.0,0.0,396255003,100.0,2
0.0,0.0,138126622,100.0,2
40.909090909090914,31.818181818181817,75653018,27.27272727272727,0
0.0,0.0,2152411645,100.0,2
86.95652173913044,4.3478260869565215,133052366,8.695652173913043,0
96.82539682539682,0.0,67397583,3.1746031746031744,0
0.0,25.0,1850306185,75.0,2
0.0,22.22222222222222,20659105,77.77777777777779,2
25.0,75.0,109375308,0.0,1
0.0,0.0,615061634,100.0,2
90.0,0.0,2253544608,10.0,0
100.0,0.0,39805456,0.0,0
89.47368421052632,2.631578947368421,55647330,7.894736842105263,0
58.333333333333336,0.0,73648642,41.66666666666667,0
18.75,43.75,129709711,37.5,1
0.0,75.0,88847550,25.0,1
90.19607843137256,3.9215686274509802,2773606740,5.88235294117647,0
69.56521739130434,8.695652173913043,2226966265,21.73913043478261,0
9.090909090909092,18.181818181818183,59052485,72.72727272727273,2
0.0,30.434782608695656,176158613,69.56521739130434,2
70.0,0.0,365101455,30.0,0
50.0,36.666666666666664,3236982708,13.333333333333334,0
66.66666666666666,33.33333333333333,49456169,0.0,0
0.0,0.0,101627442,100.0,2
68.75,6.25,3356456315,25.0,0
94.73684210526315,5.263157894736842,3428834122,0.0,0
0.0,50.0,2792365612,50.0,1
81.81818181818183,18.181818181818183,60483594,0.0,0
55.55555555555556,22.22222222222222,84156052,22.22222222222222,0
80.0,0.0,323328634,20.0,0
63.63636363636363,36.36363636363637,1068590689,0.0,0
77.77777777777779,0.0,3412668557,22.22222222222222,0
0.0,100.0,468986222,0.0,1
0.0,37.5,1611122390,62.5,2
40.0,0.0,3302972908,60.0,2
0.0,85.71428571428571,21605260,14.285714285714285,1
80.95238095238095,14.285714285714285,95806273,4.761904761904762,0
0.0,100.0,19550595,0.0,1
33.33333333333333,66.66666666666666,16654973,0.0,1
44.44444444444444,22.22222222222222,110728224,33.33333333333333,0
82.35294117647058,2.941176470588235,41627437,14.705882352941178,0
0.0,100.0,19893073,0.0,1
73.90029325513197,14.95601173020528,2748339272,11.143695014662756,0
34.78260869565217,52.17391304347826,3292007596,13.043478260869565,1
94.23076923076923,0.0,54327995,5.769230769230769,0
20.0,20.0,164624616,60.0,2
89.0625,4.6875,3534713654,6.25,0
80.48780487804879,1.2195121951219512,113457526,18.29268292682927,0
50.0,50.0,2906321976,0.0,0
100.0,0.0,2742462995,0.0,0
96.15384615384616,3.8461538461538463,3504538822,0.0,0
100.0,0.0,853411141,0.0,0
33.33333333333333,0.0,25687773,66.66666666666666,2
83.21167883211679,5.109489051094891,50791051,11.678832116788321,0
20.0,60.0,23792669,20.0,1
65.78947368421053,13.157894736842104,2240440298,21.052631578947366,0
63.63636363636363,13.636363636363635,234083542,22.727272727272727,0
92.5925925925926,7.4074074074074066,14500190,0.0,0
0.0,0.0,529599167,100.0,2
100.0,0.0,1189114068,0.0,0
0.0,0.0,246062529,100.0,2
75.0,5.0,3105669706,20.0,0
40.0,0.0,2824941946,60.0,2
0.0,25.0,2903880945,75.0,2
16.666666666666664,45.23809523809524,1325161927,38.095238095238095,1
57.077625570776256,21.461187214611872,3534222021,21.461187214611872,0
70.0,20.0,22275527,10.0,0
0.0,0.0,627972019,100.0,2
22.727272727272727,31.818181818181817,2992890395,45.45454545454545,2
3.7735849056603774,83.9622641509434,1281389126,12.264150943396226,1
50.0,0.0,3675250033,50.0,0
21.686746987951807,40.963855421686745,3031192491,37.34939759036144,1
92.3076923076923,7.6923076923076925,1662209748,0.0,0
0.0,60.0,3145554266,40.0,1
14.285714285714285,28.57142857142857,3174037693,57.14285714285714,2
100.0,0.0,14619361,0.0,0
100.0,0.0,275595575,0.0,0
80.0,20.0,143745550,0.0,0
84.21052631578947,5.263157894736842,97792916,10.526315789473683,0
85.71428571428571,14.285714285714285,59545968,0.0,0
48.61495844875346,31.301939058171747,21621749,20.083102493074794,0
85.0,5.0,2406773702,10.0,0
50.0,20.0,62603219,30.0,0
0.0,50.0,16285883,50.0,1
73.33333333333333,0.0,16188864,26.666666666666668,0
0.0,0.0,13061662,100.0,2
30.0,20.0,187241511,50.0,2
80.0,20.0,3027868209,0.0,0
90.2439024390244,0.0,2485476536,9.75609756097561,0
33.33333333333333,33.33333333333333,103097898,33.33333333333333,0
25.0,0.0,36226144,75.0,2
9.090909090909092,54.54545454545454,3512494456,36.36363636363637,1
100.0,0.0,602412673,0.0,0
100.0,0.0,342298824,0.0,0
77.41935483870968,3.225806451612903,573277220,19.35483870967742,0
25.0,0.0,1027793150,75.0,2
4.824561403508771,65.35087719298247,322259193,29.82456140350877,1
0.0,0.0,2385562764,100.0,2
30.0,0.0,21690979,70.0,2
0.0,75.0,872832890,25.0,1
81.25,0.0,1367532704,18.75,0
75.0,12.5,836793907,12.5,0
77.41935483870968,6.451612903225806,2966591099,16.129032258064516,0
100.0,0.0,2313799904,0.0,0
77.77777777777779,0.0,194216667,22.22222222222222,0
0.0,33.33333333333333,31800110,66.66666666666666,2
73.68421052631578,10.526315789473683,4046776701,15.789473684210526,0
100.0,0.0,239988349,0.0,0
0.0,33.33333333333333,101904437,66.66666666666666,2
66.66666666666666,33.33333333333333,3318021703,0.0,0
0.0,66.66666666666666,3311983196,33.33333333333333,1
100.0,0.0,25910502,0.0,0
23.076923076923077,23.076923076923077,509690787,53.84615384615385,2
69.56521739130434,13.043478260869565,194750628,17.391304347826086,0
12.5,71.10655737704919,2958811470,16.39344262295082,1
52.38095238095239,30.059523809523807,720482121807224832,17.559523809523807,0
43.90243902439025,19.51219512195122,772530484832337920,36.58536585365854,0
4.893470790378006,41.70446735395189,706652435960324096,53.402061855670105,2
9.859154929577464,59.154929577464785,752614155308310528,30.985915492957744,1
20.18454440599769,71.280276816609,2156012966,8.535178777393309,1
0.0,99.45553539019963,766705666316574720,0.5444646098003629,1
51.02040816326531,12.244897959183673,3997870336,36.734693877551024,0
4.225352112676056,57.04225352112676,768178484569108480,38.732394366197184,1
87.58389261744966,6.0402684563758395,4775102675,6.375838926174497,0
90.47619047619048,2.7210884353741496,1386572359,6.802721088435375,0
0.0,64.51612903225806,157906892,35.483870967741936,1
88.52459016393442,4.918032786885246,3248655245,6.557377049180328,0
92.3076923076923,3.8461538461538463,4099926287,3.8461538461538463,0
90.9090909090909,3.896103896103896,77090824,5.194805194805195,0
68.29268292682927,14.634146341463413,36051159,17.073170731707318,0
0.0,0.0,2230371607,100.0,2
75.0,12.5,47902468,12.5,0
88.09523809523809,4.761904761904762,425893710,7.142857142857142,0
95.63636363636364,0.7272727272727273,1691985792,3.6363636363636362,0
50.0,14.285714285714285,3038840576,35.714285714285715,0
0.0,100.0,724638977177849856,0.0,1
38.23529411764706,11.76470588235294,1469600245,50.0,2
69.6078431372549,9.803921568627452,527059571,20.588235294117645,0
82.5,10.0,3308781515,7.5,0
75.0,0.0,111560720,25.0,0
77.15736040609137,4.568527918781726,2340342879,18.274111675126903,0
90.0,2.5,2670271687,7.5,0
0.0,14.285714285714285,759080258104459264,85.71428571428571,2
40.0,0.0,611203680,60.0,2
69.48775055679288,4.4543429844097995,4072442294,26.057906458797326,0
8.47457627118644,76.27118644067797,4705502727,15.254237288135593,1
77.77777777777779,0.0,110504574,22.22222222222222,0
0.0,50.0,773575765694803968,50.0,1
0.0,0.0,1072429050,100.0,2
100.0,0.0,570446938,0.0,0
72.54901960784314,9.803921568627452,25892722,17.647058823529413,0
15.915915915915916,69.66966966966966,302317118,14.414414414414415,1
0.0,50.0,746012909713694720,50.0,1
86.8421052631579,7.894736842105263,4993981,5.263157894736842,0
75.77639751552795,9.316770186335404,14229632,14.906832298136646,0
95.260663507109,4.739336492890995,753435229063225344,0.0,0
0.0,100.0,398037096,0.0,1
66.0,12.0,4618810394,22.0,0
89.77272727272727,5.681818181818182,280172745,4.545454545454546,0
88.30409356725146,6.432748538011696,3152186729,5.263157894736842,0
76.36363636363637,10.0,1884444859,13.636363636363635,0
73.33333333333333,6.666666666666667,3201441574,20.0,0
100.0,0.0,15849752,0.0,0
5.0,60.0,706991328630968320,35.0,1
83.33333333333334,16.666666666666664,22695157,0.0,0
0.0,0.0,1253466152,100.0,2
46.15384615384615,7.6923076923076925,2555486467,46.15384615384615,0
0.0,0.0,1550068112,100.0,2
75.0,25.0,1455790448,0.0,0
92.85714285714286,1.4285714285714286,1287154226,5.714285714285714,0
36.36363636363637,54.54545454545454,28236017,9.090909090909092,1
20.0,35.55555555555556,206364738,44.44444444444444,2
45.45454545454545,36.36363636363637,2831229490,18.181818181818183,0
0.0,100.0,1149669336,0.0,1
32.098765432098766,37.03703703703704,305893248,30.864197530864196,1
0.0,0.0,1523483281,100.0,2
28.57142857142857,42.857142857142854,300966588,28.57142857142857,1
54.54545454545454,9.090909090909092,332899523,36.36363636363637,0
10.0,80.0,112728523,10.0,1
66.66666666666666,14.285714285714285,39850685,19.047619047619047,0
88.0,4.0,80635281,8.0,0
83.69565217391305,7.608695652173914,4511676442,8.695652173913043,0
75.3880266075388,9.312638580931264,355483159,15.299334811529933,0
0.0,0.0,442228780,100.0,2
37.878787878787875,23.484848484848484,4172351596,38.63636363636363,2
25.49019607843137,50.98039215686274,2753092466,23.52941176470588,1
6.521739130434782,65.94202898550725,777593042018693120,27.536231884057973,1
0.0,80.0,2923537920,20.0,1
66.66666666666666,0.0,49084221,33.33333333333333,0
81.81818181818183,9.090909090909092,731205566731845632,9.090909090909092,0
45.410628019323674,22.22222222222222,4425663027,32.367149758454104,0
61.111111111111114,2.7777777777777777,484332726,36.11111111111111,0
63.76811594202898,15.942028985507244,23152434,20.28985507246377,0
25.0,43.75,3458047347,31.25,1
12.5,68.75,3426298209,18.75,1
10.0,63.33333333333333,1242713210,26.666666666666668,1
40.0,0.0,2486079968,60.0,2
69.36936936936937,15.315315315315313,3222921301,15.315315315315313,0
89.65517241379311,6.896551724137931,262280216,3.4482758620689653,0
87.09677419354838,3.225806451612903,50240793,9.67741935483871,0
71.42857142857143,0.0,2680411430,28.57142857142857,0
0.0,0.0,1588034659,100.0,2
33.33333333333333,0.0,3393370513,66.66666666666666,2
51.45631067961165,32.038834951456316,714145610862080000,16.50485436893204,0
53.52112676056338,32.3943661971831,14666621,14.084507042253522,0
98.50746268656717,0.0,2903624296,1.4925373134328357,0
0.0,66.66666666666666,4293166275,33.33333333333333,1
60.0,0.0,1280173604,40.0,0
9.090909090909092,40.909090909090914,1658367966,50.0,2
100.0,0.0,514092250,0.0,0
61.53846153846154,24.175824175824175,2207496917,14.285714285714285,0
33.33333333333333,0.0,258443675,66.66666666666666,2
88.23529411764706,0.0,2917001604,11.76470588235294,0
76.41921397379913,0.0,362549784,23.580786026200872,0
0.0,0.0,2358333361,100.0,2
72.09302325581395,4.651162790697675,196274486,23.25581395348837,0
99.04761904761905,0.0,27533192,0.9523809523809524,0
48.148148148148145,14.814814814814813,2474898180,37.03703703703704,0
41.17647058823529,17.647058823529413,713998580579696640,41.17647058823529,0
92.98245614035088,5.263157894736842,902028782,1.7543859649122806,0
75.86206896551724,6.896551724137931,117797756,17.24137931034483,0
73.77049180327869,11.475409836065573,1473383857,14.754098360655737,0
5.0,90.0,1614139668,5.0,1
95.0,0.0,66127641,5.0,0
75.0,8.333333333333332,2680480200,16.666666666666664,0
80.7017543859649,8.771929824561402,273362692,10.526315789473683,0
0.0,66.66666666666666,744966016833359872,33.33333333333333,1
0.0,100.0,4428603934,0.0,1
0.0,100.0,2400718102,0.0,1
0.0,100.0,987707305,0.0,1
40.0,0.0,13644062,60.0,2
0.0,0.0,1669192688,100.0,2
25.0,0.0,765532902335639552,75.0,2
50.0,50.0,4878600183,0.0,0
66.66666666666666,33.33333333333333,4443892294,0.0,0
0.0,0.0,2230512360,100.0,2
16.666666666666664,33.33333333333333,567389852,50.0,2
33.33333333333333,0.0,2214621278,66.66666666666666,2
100.0,0.0,279053092,0.0,0
0.0,100.0,762537144703340544,0.0,1
0.0,0.0,1673485957,100.0,2
0.0,0.0,2756637252,100.0,2
0.0,100.0,3456044893,0.0,1
100.0,0.0,211899262,0.0,0
16.666666666666664,16.666666666666664,4419810927,66.66666666666666,2
33.33333333333333,33.33333333333333,1325350934,33.33333333333333,0
93.93939393939394,0.0,14263965,6.0606060606060606,0
16.0,24.0,2540626868,60.0,2
95.23809523809523,0.0,171006252,4.761904761904762,0
67.5,0.0,526695970,32.5,0
0.0,0.0,2332909902,100.0,2
0.0,88.88888888888889,760277555324878848,11.11111111111111,1
73.33333333333333,6.666666666666667,1420660507,20.0,0
11.11111111111111,38.88888888888889,4163564352,50.0,2
0.0,50.0,1865592246,50.0,1
0.0,33.33333333333333,46315401,66.66666666666666,2
66.66666666666666,8.333333333333332,21693716,25.0,0
75.0,12.5,9783422,12.5,0
0.0,40.0,40547789,60.0,2
100.0,0.0,43191256,0.0,0
52.77777777777778,30.555555555555557,108679657,16.666666666666664,0
43.75,31.25,2439000217,25.0,0
70.58823529411765,11.76470588235294,49778192,17.647058823529413,0
65.21739130434783,15.217391304347828,17983057,19.565217391304348,0
57.14285714285714,28.57142857142857,76751408,14.285714285714285,0
78.39506172839506,17.28395061728395,786933069861249024,4.320987654320987,0
57.14285714285714,21.428571428571427,233650345,21.428571428571427,0
0.0,40.0,14450603,60.0,2
90.0,10.0,16334139,0.0,0
46.15384615384615,10.256410256410255,2483410144,43.58974358974359,0
44.44444444444444,0.0,979336598,55.55555555555556,2
0.0,25.0,217558871,75.0,2
100.0,0.0,15315570,0.0,0
50.0,50.0,4281166157,0.0,0
100.0,0.0,278411837,0.0,0
18.181818181818183,54.54545454545454,788027195939749888,27.27272727272727,1
55.55555555555556,11.11111111111111,3286870878,33.33333333333333,0
60.952380952380956,11.428571428571429,790019230389248000,27.61904761904762,0
18.181818181818183,36.36363636363637,25004049,45.45454545454545,2
9.090909090909092,36.36363636363637,212080180,54.54545454545454,2
0.0,50.0,855970824,50.0,1
60.0,0.0,16833205,40.0,0
50.0,37.5,13657922,12.5,0
0.0,0.0,2908421505,100.0,2
76.92307692307693,0.0,2423833190,23.076923076923077,0
100.0,0.0,553513072,0.0,0
60.0,20.0,31727537,20.0,0
0.0,0.0,935743980,100.0,2
0.0,7.6923076923076925,174199827,92.3076923076923,2
40.0,33.33333333333333,4838087827,26.666666666666668,0
70.0,30.0,1470077737,0.0,0
5.88235294117647,82.35294117647058,1194258620,11.76470588235294,1
25.0,25.0,1245036606,50.0,2
92.3076923076923,7.6923076923076925,774280122614419456,0.0,0
100.0,0.0,1165657604,0.0,0
100.0,0.0,492597400,0.0,0
100.0,0.0,2434858172,0.0,0
74.57627118644068,6.779661016949152,251319971,18.64406779661017,0
57.14285714285714,0.0,32763541,42.857142857142854,0
100.0,0.0,506825461,0.0,0
80.0,10.0,70216146,10.0,0
85.71428571428571,14.285714285714285,236401225,0.0,0
25.0,0.0,506733400,75.0,2
80.0,0.0,24042434,20.0,0
100.0,0.0,160058294,0.0,0
0.0,0.0,924037754,100.0,2
65.9090909090909,9.090909090909092,318355178,25.0,0
100.0,0.0,1151362506,0.0,0
87.5,4.166666666666666,2665682422,8.333333333333332,0
60.0,40.0,39966828,0.0,0
100.0,0.0,788054124562489344,0.0,0
78.83211678832117,11.678832116788321,1413052404,9.48905109489051,0
33.33333333333333,0.0,2876006144,66.66666666666666,2
83.33333333333334,0.0,2450426861,16.666666666666664,0
50.0,0.0,2502859586,50.0,0
0.0,66.66666666666666,791453485451636736,33.33333333333333,1
33.33333333333333,0.0,381769607,66.66666666666666,2
87.5,0.0,295662450,12.5,0
100.0,0.0,246172560,0.0,0
85.71428571428571,14.285714285714285,499584878,0.0,0
70.83333333333334,4.166666666666666,316606693,25.0,0
87.5,0.0,2892637213,12.5,0
76.19047619047619,4.761904761904762,47302211,19.047619047619047,0
0.0,40.0,721004561876533248,60.0,2
6.666666666666667,60.0,781131078023217152,33.33333333333333,1
63.63636363636363,13.636363636363635,292819455,22.727272727272727,0
33.33333333333333,44.44444444444444,792803833617481728,22.22222222222222,1
84.375,6.25,3434304875,9.375,0
0.0,100.0,3639936792,0.0,1
0.0,0.0,1932322896,100.0,2
89.1891891891892,2.7027027027027026,17509945,8.108108108108109,0
0.0,100.0,63583191,0.0,1
33.33333333333333,0.0,132343731,66.66666666666666,2
87.3015873015873,9.523809523809524,323311059,3.1746031746031744,0
91.07142857142857,0.0,103042107,8.928571428571429,0
0.0,100.0,780128212609298432,0.0,1
100.0,0.0,463377692,0.0,0
41.17647058823529,47.05882352941176,2692709083,11.76470588235294,1
84.21052631578947,0.0,142859727,15.789473684210526,0
85.18518518518519,7.4074074074074066,260346874,7.4074074074074066,0
88.33333333333333,5.0,536328682,6.666666666666667,0
7.4074074074074066,18.51851851851852,2950030880,74.07407407407408,2
50.0,0.0,382455729,50.0,0
89.47368421052632,10.526315789473683,1967073325,0.0,0
100.0,0.0,2651777486,0.0,0
0.0,66.66666666666666,77251050,33.33333333333333,1
4.545454545454546,34.090909090909086,1682496764,61.36363636363637,2
100.0,0.0,14951123,0.0,0
100.0,0.0,374187599,0.0,0
76.78571428571429,16.071428571428573,778051861269975040,7.142857142857142,0
0.0,0.0,767209483,100.0,2
12.5,81.25,318373615,6.25,1
0.0,0.0,2934268775,100.0,2
75.0,0.0,106688413,25.0,0
68.75,12.5,1074824479,18.75,0
14.285714285714285,71.42857142857143,2285367841,14.285714285714285,1
0.0,100.0,1511492840,0.0,1
0.0,0.0,2358708499,100.0,2
0.0,0.0,2210120054,100.0,2
0.0,0.0,362347916,100.0,2
62.5,12.5,15431914,25.0,0
75.0,12.5,764530019469254656,12.5,0
57.14285714285714,0.0,748911669909139456,42.857142857142854,0
70.83333333333334,20.833333333333336,39500848,8.333333333333332,0
0.0,55.55555555555556,3922284153,44.44444444444444,1
0.0,0.0,2222048628,100.0,2
0.0,100.0,758040746226180096,0.0,1
80.0,20.0,3056121521,0.0,0
79.16666666666666,12.5,21209087,8.333333333333332,0
0.0,57.14285714285714,26619156,42.857142857142854,1
70.0,0.0,100080235,30.0,0
77.27272727272727,9.090909090909092,272005814,13.636363636363635,0
15.384615384615385,84.61538461538461,751455427359977472,0.0,1
86.66666666666667,0.0,3805304597,13.333333333333334,0
58.82352941176471,17.647058823529413,448458813,23.52941176470588,0
0.0,0.0,1004976906,100.0,2
0.0,93.75,1518418579,6.25,1
75.0,0.0,123395009,25.0,0
88.88888888888889,0.0,196233238,11.11111111111111,0
100.0,0.0,575489221,0.0,0
23.91304347826087,72.82608695652173,1344930224,3.260869565217391,1
33.33333333333333,55.55555555555556,2828370394,11.11111111111111,1
96.55172413793103,0.0,4192961459,3.4482758620689653,0
61.111111111111114,16.666666666666664,543254812,22.22222222222222,0
64.70588235294117,17.647058823529413,3382138047,17.647058823529413,0
93.18181818181817,1.1363636363636365,2816990400,5.681818181818182,0
55.55555555555556,0.0,203601717,44.44444444444444,0
2.857142857142857,77.14285714285715,802539607967629312,20.0,1
75.0,25.0,3432824783,0.0,0
72.97297297297297,8.108108108108109,3352430571,18.91891891891892,0
0.0,0.0,625130690,100.0,2
40.78947368421053,22.36842105263158,806110639601176576,36.84210526315789,0
0.0,100.0,18787525,0.0,1
81.81818181818183,0.0,3777043996,18.181818181818183,0
15.294117647058824,68.82352941176471,796299909498421248,15.88235294117647,1
32.67766497461929,26.713197969543145,293250004,40.609137055837564,2
72.55352480417756,15.258485639686684,749448380263182336,12.18798955613577,0
11.488250652741515,81.72323759791122,933050026774839296,6.7885117493472595,1
88.88888888888889,0.0,634642731,11.11111111111111,0
79.54545454545455,9.090909090909092,53442069,11.363636363636363,0
19.615384615384617,32.30769230769231,834665536470413312,48.07692307692308,2
36.52482269503546,33.687943262411345,4870822851,29.78723404255319,0
86.3905325443787,6.508875739644971,4877904568,7.100591715976331,0
0.0,0.0,2191614026,100.0,2
7.8961600865332615,81.12493239588967,929710132119957504,10.978907517577069,1
93.75,0.0,2917107117,6.25,0
88.23529411764706,5.88235294117647,798985877246590976,5.88235294117647,0
88.9908256880734,9.174311926605505,938242484064456704,1.834862385321101,0
93.54838709677419,3.225806451612903,3126862521,3.225806451612903,0
100.0,0.0,229161386,0.0,0
62.5,8.333333333333332,386096440,29.166666666666668,0
73.21428571428571,8.035714285714286,898627210659086336,18.75,0
84.52830188679246,10.943396226415095,3421383863,4.528301886792453,0
100.0,0.0,2211048789,0.0,0
62.15139442231076,13.94422310756972,45817618,23.904382470119522,0
50.0,0.0,285372767,50.0,0
20.37037037037037,70.37037037037037,2446121772,9.25925925925926,1
69.23076923076923,11.538461538461538,3601845154,19.230769230769234,0
67.54966887417218,12.582781456953644,4175195954,19.867549668874172,0
100.0,0.0,217437553,0.0,0
100.0,0.0,21959634,0.0,0
0.0,0.0,14673205,100.0,2
80.0,10.0,705626142,10.0,0
68.04123711340206,17.525773195876287,808721923433709568,14.432989690721648,0
62.295081967213115,18.0327868852459,942545846247264256,19.672131147540984,0
48.214285714285715,1.7857142857142856,806418212736946176,50.0,2
96.61016949152543,0.0,770277953846509568,3.389830508474576,0
27.27272727272727,45.45454545454545,197105873,27.27272727272727,1
27.96833773087071,67.01846965699208,1608887952,5.013192612137203,1
71.05263157894737,7.894736842105263,823803346884640768,21.052631578947366,0
32.467532467532465,53.246753246753244,807545228194414592,14.285714285714285,1
50.0,0.0,987442836558761984,50.0,0
100.0,0.0,727149126304055296,0.0,0
66.66666666666666,0.0,783999946064224256,33.33333333333333,0
43.54838709677419,35.483870967741936,813433189448425472,20.967741935483872,0
50.0,25.0,910139325802795008,25.0,0
67.1875,14.0625,75825173,18.75,0
72.09302325581395,6.976744186046512,2290088040,20.930232558139537,0
83.33333333333334,8.333333333333332,2458798437,8.333333333333332,0
0.0,90.0,936010830533062656,10.0,1
100.0,0.0,1715810030,0.0,0
100.0,0.0,43154903,0.0,0
66.66666666666666,18.75,964134656957452288,14.583333333333334,0
0.0,100.0,289116265,0.0,1
30.76923076923077,61.53846153846154,1726402848,7.6923076923076925,1
28.888888888888886,57.77777777777777,1951647097,13.333333333333334,1
0.0,0.0,895848186148933632,100.0,2
66.66666666666666,0.0,15751791,33.33333333333333,0
100.0,0.0,41365766,0.0,0
25.0,0.0,2335665432,75.0,2
